tweet_id,created_at,date,hour,weekday,author_id,author_type,tweet_text_raw,sentiment_text,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
2254324,2017-11-10 22:22:35+00:00,2017-11-10,22,Friday,AskTarget,Support,@656670 This item is currently sold out online. If you send us your zip code we may be able to check your local area. Thanks!,@user This item is currently sold out online. If you send us your zip code we may be able to check your local area. Thanks!,0.00830833,0.75955439,0.23213738,0.22382905,Neutral
2865828,2017-11-28 00:27:12+00:00,2017-11-28,0,Tuesday,795991,Customer,"@TMobileHelp @793-Mobile - I just spoke to customer care guy and he told me that my current plan is not eligible for BOGO.. I’m using this account from past 4 years and I have 10 active lines..Good customer like me, u r giving me bad experience.. I’m totally upset..","@user @user-Mobile - I just spoke to customer care guy and he told me that my current plan is not eligible for BOGO.. I’m using this account from past 4 years and I have 10 active lines..Good customer like me, u r giving me bad experience.. I’m totally upset..",0.87790030,0.11213988,0.00995982,-0.86794048,Negative
168879,2017-11-25 14:23:41+00:00,2017-11-25,14,Saturday,155298,Customer,"@AppleSupport Nope, still shuffles albums.","@user Nope, still shuffles albums.",0.18313384,0.78705162,0.02981446,-0.15331938,Neutral
1408993,2017-11-01 22:23:29+00:00,2017-11-01,22,Wednesday,VirginAtlantic,Support,@129955 Please feel free to fed this back here https://t.co/zGViDr7gZf ^R,@user Please feel free to fed this back here http ^R,0.01322411,0.76549190,0.22128399,0.20805988,Neutral
437048,2017-10-10 17:15:44+00:00,2017-10-10,17,Tuesday,Delta,Support,@218790 Please see this link for more: https://t.co/LCsPx8y53h . *HKC,@user Please see this link for more: http . *HKC,0.00793930,0.92282259,0.06923803,0.06129873,Neutral
2534561,2017-11-16 07:26:36+00:00,2017-11-16,7,Thursday,704475,Customer,@Uber_Support my driver today was a nightmare and he changed my destination and changed my uberpool rate,@user my driver today was a nightmare and he changed my destination and changed my uberpool rate,0.90553391,0.08506574,0.00940036,-0.89613355,Negative
40579,2017-11-21 17:30:28+00:00,2017-11-21,17,Tuesday,124905,Customer,"@XboxSupport When the controller is on I can hear it, like the internal components. It's a high pitch noise. It happens on the White One S controller, not the older ones.","@user When the controller is on I can hear it, like the internal components. It's a high pitch noise. It happens on the White One S controller, not the older ones.",0.14215310,0.78483337,0.07301361,-0.06913949,Neutral
1534621,2017-11-03 23:56:29+00:00,2017-11-03,23,Friday,XboxSupport,Support,"@475908 Hi there, we'd like to help but could use more info. Can you please send us 1 ^ZM","@user Hi there, we'd like to help but could use more info. Can you please send us 1 ^ZM",0.00892908,0.44767815,0.54339284,0.53446375,Positive
2276193,2017-11-11 06:05:39+00:00,2017-11-11,6,Saturday,662032,Customer,@115850 Two of my recent orders are shown as delivered but I haven't received the packages. Can you please provide information about to whom you delivered?,@user Two of my recent orders are shown as delivered but I haven't received the packages. Can you please provide information about to whom you delivered?,0.49999809,0.48435971,0.01564226,-0.48435584,Negative
2457966,2017-11-15 01:13:25+00:00,2017-11-15,1,Wednesday,703989,Customer,Why is nothing on @1046 ever what the @115900 guide says it is supposed to be??... I just want to watch @475374 😫 #ridiculousness #fixitnow,Why is nothing on @user ever what the @user guide says it is supposed to be??... I just want to watch @user 😫 #ridiculousness #fixitnow,0.93995786,0.05284610,0.00719604,-0.93276182,Negative
1428771,2017-11-02 06:25:56+00:00,2017-11-02,6,Thursday,451882,Customer,"@VerizonSupport Battery is good, modem is good, everything on my end is good it is just not receiving a broadband connection for some reason","@user Battery is good, modem is good, everything on my end is good it is just not receiving a broadband connection for some reason",0.09948244,0.30768135,0.59283614,0.49335370,Positive
2038285,2017-10-05 04:43:58+00:00,2017-10-05,4,Thursday,602680,Customer,"@AirbnbHelp This is a pattern with you guys, it seems. You don't listen to feedback. Also, Equifax said they kept my info safe, too. Just saying.","@user This is a pattern with you guys, it seems. You don't listen to feedback. Also, Equifax said they kept my info safe, too. Just saying.",0.85128140,0.14032252,0.00839602,-0.84288538,Negative
2489945,2017-11-15 16:52:46+00:00,2017-11-15,16,Wednesday,UPSHelp,Support,@710978 I'm so sorry to see this! Was there items missing or damaged from the package? Use the link to DM us the tracking number as well as your phone number. ^CK https://t.co/wKJHDXWGRQ,@user I'm so sorry to see this! Was there items missing or damaged from the package? Use the link to DM us the tracking number as well as your phone number. ^CK http,0.80294812,0.18712367,0.00992817,-0.79301995,Negative
238935,2017-10-04 12:11:47+00:00,2017-10-04,12,Wednesday,172819,Customer,@SpotifyCares Lol thx y'all,@user Lol thx y'all,0.00536017,0.05800215,0.93663770,0.93127753,Positive
753614,2017-10-11 14:54:15+00:00,2017-10-11,14,Wednesday,Uber_Support,Support,"@300114 We'd like to take a closer look into this. Please go here https://t.co/fS660rQ8NQ, so we can follow up.",@user We'd like to take a closer look into this. Please go here http so we can follow up.,0.04828485,0.83596218,0.11575297,0.06746812,Neutral
2437961,2017-10-29 15:46:55+00:00,2017-10-29,15,Sunday,SouthwestAir,Support,"@659237 Don't worry about a thing, Kathleen. We'll get you to your tropical get away soon. :) ^BL","@user Don't worry about a thing, Kathleen. We'll get you to your tropical get away soon. :) ^BL",0.00945641,0.10314345,0.88740015,0.87794374,Positive
264515,2017-11-17 17:33:53+00:00,2017-11-17,17,Friday,179033,Customer,"@115913 @115911 If your on the 55+ plan with only one line, do you qualify for the bogo if you add a 2nd line?","@user @user If your on the 55+ plan with only one line, do you qualify for the bogo if you add a 2nd line?",0.02166956,0.92899215,0.04933826,0.02766870,Neutral
361001,2017-10-08 17:07:10+00:00,2017-10-08,17,Sunday,201481,Customer,Hey @115821 how about getting a delivery option that doesn't lie. No package; no note. Been home all morning. https://t.co/3u6VixgBiw,Hey @user how about getting a delivery option that doesn't lie. No package; no note. Been home all morning. http,0.82364869,0.16124433,0.01510697,-0.80854172,Negative
36179,2017-11-01 14:06:58+00:00,2017-11-01,14,Wednesday,123874,Customer,@comcastcares Still no DM? Are you getting mine?,@user Still no DM? Are you getting mine?,0.46614379,0.52254194,0.01131429,-0.45482950,Neutral
2068307,2017-10-08 16:26:00+00:00,2017-10-08,16,Sunday,AppleSupport,Support,@611643 We certainly want to take a look into this issue. Select the following link to join us in a DM and let us know the iOS version. https://t.co/GDrqU22YpT,@user We certainly want to take a look into this issue. Select the following link to join us in a DM and let us know the iOS version. http,0.01825039,0.76240224,0.21934748,0.20109709,Neutral
2063865,2017-10-06 17:51:43+00:00,2017-10-06,17,Friday,610390,Customer,@115913. 1 of the worst customer srvce experiences switching 2 T-Mobile from Sprint. T-Mobile promises were not followed through. By TM,@user. 1 of the worst customer srvce experiences switching 2 T-Mobile from Sprint. T-Mobile promises were not followed through. By TM,0.92855823,0.06539781,0.00604392,-0.92251431,Negative
2545558,2017-11-16 20:53:28+00:00,2017-11-16,20,Thursday,AppleSupport,Support,"@514575 OK, thank you. Which iOS version is installed currently? You'll find the exact version number from Settings &gt; General &gt; About.","@user OK, thank you. Which iOS version is installed currently? You'll find the exact version number from Settings &gt; General &gt; About.",0.00616275,0.82764834,0.16618894,0.16002619,Neutral
2937804,2017-11-29 11:59:36+00:00,2017-11-29,11,Wednesday,Tesco,Support,@812081 @112632 Fantastic! Hope everyone is having fun 😊,@user @user Fantastic! Hope everyone is having fun 😊,0.00247139,0.00830186,0.98922670,0.98675531,Positive
1116111,2017-10-24 03:57:16+00:00,2017-10-24,3,Tuesday,383374,Customer,@Ask_Spectrum The last person I spoke with was overseas and was very rude.,@user The last person I spoke with was overseas and was very rude.,0.87754792,0.11628109,0.00617099,-0.87137693,Negative
1173399,2017-10-25 00:39:49+00:00,2017-10-25,0,Wednesday,XboxSupport,Support,@395993 Got it. Let's work through the page we linked as it calls this out specifically. The steps get much more detailed as you work thorugh1/2 ^IS,@user Got it. Let's work through the page we linked as it calls this out specifically. The steps get much more detailed as you work thorugh1/2 ^IS,0.00753846,0.51076221,0.48169935,0.47416089,Neutral
791517,2017-10-12 12:51:01+00:00,2017-10-12,12,Thursday,AmazonHelp,Support,@308738 (2/2)なお、有料会員移行後にAmazonプライム特典のご利用がない場合は、会員登録の終了と年会費のご返金を承っております。詳細は、こちらのヘルプページをご参照ください。https://t.co/Aw1gyOpOa2 HM,@user (2/2)なお、有料会員移行後にAmazonプライム特典のご利用がない場合は、会員登録の終了と年会費のご返金を承っております。詳細は、こちらのヘルプページをご参照ください。http HM,0.03438037,0.89587063,0.06974903,0.03536866,Neutral
2409737,2017-11-14 20:25:49+00:00,2017-11-14,20,Tuesday,692863,Customer,"@O2 Hi , Thank you for response. I have sent the details of the communications via DM. Plz respond me soon as you have blocked all sort of calls to my 18 Years Number which is unfair. People unable to contact me for over week.@126023","@user Hi , Thank you for response. I have sent the details of the communications via DM. Plz respond me soon as you have blocked all sort of calls to my 18 Years Number which is unfair. People unable to contact me for over week.@user",0.74509931,0.23285890,0.02204182,-0.72305749,Negative
1676612,2017-11-06 15:50:05+00:00,2017-11-06,15,Monday,296105,Customer,"@SpotifyCares Yes, it automatically plays, and it played the whole thing","@user Yes, it automatically plays, and it played the whole thing",0.00728178,0.77770287,0.21501537,0.20773359,Neutral
1171561,2017-10-24 19:43:03+00:00,2017-10-24,19,Tuesday,AmericanAir,Support,@395540 That's the plan! Get updates sent to your phone here: https://t.co/h88H9iXqqT,@user That's the plan! Get updates sent to your phone here: http,0.00377377,0.60278666,0.39343965,0.38966589,Neutral
482303,2017-11-30 12:51:54+00:00,2017-11-30,12,Thursday,229699,Customer,@DunkinDonuts really gave me black coffee this morning instead of a sweet tea... how do you mess that up???,@user really gave me black coffee this morning instead of a sweet tea... how do you mess that up???,0.91729784,0.07790721,0.00479494,-0.91250290,Negative
2430094,2017-11-13 21:39:12+00:00,2017-11-13,21,Monday,697622,Customer,"@118189 @DropboxSupport After an hour of trying and retrying, it’s working! 🤷🏻‍♂️","@user @user After an hour of trying and retrying, it’s working! 🤷🏻‍♂️",0.02180341,0.33351350,0.64468312,0.62287971,Positive
1607423,2017-11-05 01:09:46+00:00,2017-11-05,1,Sunday,493720,Customer,Don’t ever EVER get @116136! They are idiots who refuse to help. Claim you’re paying $39 but charge you $79. @comcastcares #Crooks,Don’t ever EVER get @user! They are idiots who refuse to help. Claim you’re paying $39 but charge you $79. @user #Crooks,0.95223147,0.04074411,0.00702440,-0.94520706,Negative
570677,2017-12-03 03:56:08+00:00,2017-12-03,3,Sunday,SouthwestAir,Support,"@225713 Cheers *clink*! We can't wait to welcome you onboard, Omar! ^MK","@user Cheers *clink*! We can't wait to welcome you onboard, Omar! ^MK",0.00164177,0.00935793,0.98900032,0.98735855,Positive
1684587,2017-11-06 18:49:31+00:00,2017-11-06,18,Monday,AmazonHelp,Support,@511930 them for a service denial letter and connect with us here: https://t.co/vlvfJr4nN9 and we'll be glad to help.^PB (3/3),@user them for a service denial letter and connect with us here: http and we'll be glad to help.^PB (3/3),0.01226606,0.39703038,0.59070355,0.57843748,Positive
1298919,2017-10-26 23:34:00+00:00,2017-10-26,23,Thursday,AmazonHelp,Support,@245839 Thanks for confirming! Please provide your details here: https://t.co/ts0Nzjbvsw and a specialist will contact you. ^HC,@user Thanks for confirming! Please provide your details here: http and a specialist will contact you. ^HC,0.01933262,0.58899415,0.39167321,0.37234058,Neutral
2855718,2017-11-27 21:10:40+00:00,2017-11-27,21,Monday,GWRHelp,Support,"@416613 Hi there. The first class carriages will be E,L and carriages D and K will be 50/50 standard and first class - Josh","@user Hi there. The first class carriages will be E,L and carriages D and K will be 50/50 standard and first class - Josh",0.00626978,0.87216067,0.12156954,0.11529976,Neutral
42405,2017-11-01 12:55:02+00:00,2017-11-01,12,Wednesday,125358,Customer,You better have my ww2 at my doorstep when I get home friday or else.... @115817,You better have my ww2 at my doorstep when I get home friday or else.... @user,0.19131157,0.60574514,0.20294331,0.01163174,Neutral
865555,2017-11-04 20:53:28+00:00,2017-11-04,20,Saturday,McDonalds,Support,"@325554 David, download the #McRibFinderApp on iOS or Android and find your way to a mouth watering McRib faster.","@user David, download the #McRibFinderApp on iOS or Android and find your way to a mouth watering McRib faster.",0.00376740,0.10268068,0.89355189,0.88978449,Positive
1246618,2017-10-26 01:44:25+00:00,2017-10-26,1,Thursday,sprintcare,Support,"@412468 Please send us a Direct Message, so that we can further assist you. Also elaborate as to your issue so we can further assist. -JN","@user Please send us a Direct Message, so that we can further assist you. Also elaborate as to your issue so we can further assist. -JN",0.04728694,0.83125073,0.12146237,0.07417543,Neutral
2258813,2017-11-11 01:03:00+00:00,2017-11-11,1,Saturday,AmericanAir,Support,"@534280 Have fun and enjoy your time, Daniella! #aloha","@user Have fun and enjoy your time, Daniella! #aloha",0.00266494,0.01265100,0.98468405,0.98201911,Positive
2428625,2017-11-26 18:19:20+00:00,2017-11-26,18,Sunday,697285,Customer,"@VirginTrains 18:00 bham to euston People standing in between carriages, surely this is against your safety policies","@user 18:00 bham to euston People standing in between carriages, surely this is against your safety policies",0.81239814,0.18054432,0.00705754,-0.80534060,Negative
2636001,2017-11-17 20:39:51+00:00,2017-11-17,20,Friday,744106,Customer,@idea_cares Coz just I know that your UL meen that 1000 min/ week so how that was your UL plan,@user Coz just I know that your UL meen that 1000 min/ week so how that was your UL plan,0.07697045,0.88283926,0.04019030,-0.03678015,Neutral
1583621,2017-11-04 19:50:28+00:00,2017-11-04,19,Saturday,NikeSupport,Support,@487365 We're here to help. Can you DM us your NikePlus email? https://t.co/dsJjx1OYXB,@user We're here to help. Can you DM us your NikePlus email? http,0.00582337,0.52465326,0.46952337,0.46370000,Neutral
416037,2017-10-10 02:24:25+00:00,2017-10-10,2,Tuesday,UPSHelp,Support,@214223 We'd like to help. Pls use the link provided to DM us your tracking and contact info. Thanks ^AD https://t.co/wKJHDXWGRQ,@user We'd like to help. Pls use the link provided to DM us your tracking and contact info. Thanks ^AD http,0.01666921,0.59115267,0.39217818,0.37550897,Neutral
1709124,2017-11-07 00:37:06+00:00,2017-11-07,0,Tuesday,517882,Customer,"@CoxHelp If you don’t know what’s causing it how can you fix it? And the credit is nice, but it should be an auto-credit whenever this happens, no?","@user If you don’t know what’s causing it how can you fix it? And the credit is nice, but it should be an auto-credit whenever this happens, no?",0.76535445,0.22478087,0.00986468,-0.75548978,Negative
902376,2017-10-20 23:00:21+00:00,2017-10-20,23,Friday,334228,Customer,@115858 the #ios1103 didn't fix the #iphone8 #speaker #problem. What now?,@user the #ios1103 didn't fix the #iphone8 #speaker #problem. What now?,0.89667279,0.09691993,0.00640728,-0.89026551,Negative
565213,2017-12-03 00:16:06+00:00,2017-12-03,0,Sunday,XboxSupport,Support,@252430 to the phone team directly here: https://t.co/lOCEiuUPdH as they may have some options for you. Have a great night! 2 ^BL,@user to the phone team directly here: http as they may have some options for you. Have a great night! 2 ^BL,0.00228072,0.05449603,0.94322324,0.94094252,Positive
1098262,2017-10-15 06:03:50+00:00,2017-10-15,6,Sunday,Ask_Spectrum,Support,@379164 Spectrum is currently working with Viacom to reach an agreement that is fair for everyone. -JB,@user Spectrum is currently working with Viacom to reach an agreement that is fair for everyone. -JB,0.00973268,0.65258932,0.33767799,0.32794531,Neutral
2401462,2017-10-20 13:02:09+00:00,2017-10-20,13,Friday,JetBlue,Support,"@690938 Hi, Katy. The free checked bag comes with the JetBlue Plus Card. Is that the one you have?","@user Hi, Katy. The free checked bag comes with the JetBlue Plus Card. Is that the one you have?",0.00891332,0.77475148,0.21633515,0.20742183,Neutral
2481289,2017-10-29 22:25:31+00:00,2017-10-29,22,Sunday,708992,Customer,@SW_Help Thanks guys appreciate the explanation,@user Thanks guys appreciate the explanation,0.00724068,0.05855412,0.93420523,0.92696455,Positive
645493,2017-11-19 16:28:28+00:00,2017-11-19,16,Sunday,airtel_care,Support,@273238 assistance. Thank you. ^ANopo (2/2),@user assistance. Thank you. ^ANopo (2/2),0.01821628,0.39938715,0.58239657,0.56418029,Positive
1871790,2017-10-20 02:20:54+00:00,2017-10-20,2,Friday,329300,Customer,"@TMobileHelp @115913 Hmm.. I can’t use a cell spot at work, T-Mobile has no plans to update the network, what options are we looking at? Other carriers??","@user @user Hmm.. I can’t use a cell spot at work, T-Mobile has no plans to update the network, what options are we looking at? Other carriers??",0.71420252,0.27715585,0.00864161,-0.70556091,Negative
369849,2017-10-08 22:05:09+00:00,2017-10-08,22,Sunday,AskPayPal,Support,@203622 Hello! I'm sorry for the delayed response. Please DM us regarding this and I'll be happy to help. ^KK,@user Hello! I'm sorry for the delayed response. Please DM us regarding this and I'll be happy to help. ^KK,0.11828623,0.57312852,0.30858529,0.19029906,Neutral
857966,2017-10-13 14:04:54+00:00,2017-10-13,14,Friday,Safaricom_Care,Support,"@323742 Uninstall and re-install the app. Also, ensure that your device has enough space. ^KP","@user Uninstall and re-install the app. Also, ensure that your device has enough space. ^KP",0.02843203,0.86504388,0.10652407,0.07809204,Neutral
2544899,2017-11-26 21:18:32+00:00,2017-11-26,21,Sunday,AmazonHelp,Support,@723378 Were these items shipped and sold by Amazon or Marketplace sellers: https://t.co/aaDyEz1VgE ^DO,@user Were these items shipped and sold by Amazon or Marketplace sellers: http ^DO,0.01017439,0.95470142,0.03512412,0.02494973,Neutral
1833755,2017-10-18 13:14:45+00:00,2017-10-18,13,Wednesday,sainsburys,Support,@550075 Hi Keith! The best thing would be to speak with our recruitment team on: 0345 602 3860. They'll be best equipped to assist. Faiza.,@user Hi Keith! The best thing would be to speak with our recruitment team on: 0345 602 3860. They'll be best equipped to assist. Faiza.,0.00665249,0.17348991,0.81985766,0.81320516,Positive
1921518,2017-12-01 11:10:28+00:00,2017-12-01,11,Friday,130591,Customer,"@116245 so I get up at 7.30am expecting a delivery, wait in all day and by 9pm it just doesn't show up. I call customer services and twice I'm promised a call back and still nothing. I think I'll just use Amazon next time, argos have let me and my friends down repeatedly.","@user so I get up at 7.30am expecting a delivery, wait in all day and by 9pm it just doesn't show up. I call customer services and twice I'm promised a call back and still nothing. I think I'll just use Amazon next time, argos have let me and my friends down repeatedly.",0.86383158,0.12586971,0.01029874,-0.85353284,Negative
739992,2017-10-11 13:27:49+00:00,2017-10-11,13,Wednesday,SouthwestAir,Support,"@296971 Thanks Dan, we're pretty happy with them too - that new plane smell is pretty awesome! ^SO","@user Thanks Dan, we're pretty happy with them too - that new plane smell is pretty awesome! ^SO",0.00205605,0.00724140,0.99070251,0.98864646,Positive
2725874,2017-11-20 13:21:00+00:00,2017-11-20,13,Monday,AmazonHelp,Support,@764449 Que legal! Quais eBooks você comprou? 🙊 ^VL,@user Que legal! Quais eBooks você comprou? 🙊 ^VL,0.04300402,0.82223457,0.13476138,0.09175735,Neutral
1778387,2017-11-08 00:19:52+00:00,2017-11-08,0,Wednesday,534326,Customer,Twitter giving us all these characters but @115858 hasn’t fixed this “ I️ “ bullshit.,Twitter giving us all these characters but @user hasn’t fixed this “ I️ “ bullshit.,0.88658822,0.10559507,0.00781668,-0.87877153,Negative
1939683,2017-10-29 20:11:32+00:00,2017-10-29,20,Sunday,SouthwestAir,Support,@576956 We're so sorry about the weather cancellation's that have impacted you today. We would always prefer clear skys. DM us if we can help. ^SJ https://t.co/mQmfkXW4oV,@user We're so sorry about the weather cancellation's that have impacted you today. We would always prefer clear skys. DM us if we can help. ^SJ http,0.71512181,0.25575057,0.02912766,-0.68599415,Negative
1694105,2017-11-06 18:24:53+00:00,2017-11-06,18,Monday,514071,Customer,Thanks @Delta for sharing @503357! This is awesome! https://t.co/vl7Sn1IOfV,Thanks @user for sharing @user! This is awesome! http,0.00356232,0.00766354,0.98877418,0.98521186,Positive
2241940,2017-11-10 19:58:02+00:00,2017-11-10,19,Friday,653640,Customer,"@115821 I have paid £5.99 delivery for my special edition of Taylor Swift's new album, Reputation, to arrive on its release date, today. This has not happened and I am not a happy customer. Please advise","@user I have paid £5.99 delivery for my special edition of Taylor Swift's new album, Reputation, to arrive on its release date, today. This has not happened and I am not a happy customer. Please advise",0.83067197,0.15105310,0.01827494,-0.81239703,Negative
831460,2017-10-09 00:44:29+00:00,2017-10-09,0,Monday,SpotifyCares,Support,"@318005 Hey Adam! Thanks for the heads-up. Could you confirm the make/model, Android and Spotify versions of your device? /KB","@user Hey Adam! Thanks for the heads-up. Could you confirm the make/model, Android and Spotify versions of your device? /KB",0.00499378,0.52679574,0.46821052,0.46321673,Neutral
2442839,2017-11-15 00:00:14+00:00,2017-11-15,0,Wednesday,700508,Customer,@Uber_Support fraud man smh,@user fraud man smh,0.89105797,0.09954057,0.00940147,-0.88165650,Negative
524623,2017-12-02 05:31:56+00:00,2017-12-02,5,Saturday,181795,Customer,Where is idea network.. Since last week facing network issue. No signal anymore..@116331 @idea_cares What a pathetic service.. just hell,Where is idea network.. Since last week facing network issue. No signal anymore..@user @user What a pathetic service.. just hell,0.94327652,0.05083791,0.00588563,-0.93739090,Negative
1323969,2017-10-16 12:04:23+00:00,2017-10-16,12,Monday,British_Airways,Support,"@428961 No problem at all, Deb. Glad we could get you home quickly. Let us know if you need anything else. ^Alex C","@user No problem at all, Deb. Glad we could get you home quickly. Let us know if you need anything else. ^Alex C",0.00524760,0.05612058,0.93863183,0.93338424,Positive
311750,2017-10-07 03:17:10+00:00,2017-10-07,3,Saturday,SouthwestAir,Support,"@190451 Awesome photo! Thanks for sharing the moment with us, Chad. ^CT","@user Awesome photo! Thanks for sharing the moment with us, Chad. ^CT",0.00299189,0.01108791,0.98592013,0.98292824,Positive
433395,2017-10-10 16:09:07+00:00,2017-10-10,16,Tuesday,AskPlayStation,Support,@218075 Happy to help! Please check your Direct messages!,@user Happy to help! Please check your Direct messages!,0.00488548,0.08130809,0.91380644,0.90892095,Positive
2976064,2017-11-30 02:45:55+00:00,2017-11-30,2,Thursday,Ask_Spectrum,Support,@251707 Hello. I apologize for the service interruption and I would like to check on this for you. Please send the phone number associated with your account in a DM for further assistance. -AZ,@user Hello. I apologize for the service interruption and I would like to check on this for you. Please send the phone number associated with your account in a DM for further assistance. -AZ,0.29513535,0.66318810,0.04167655,-0.25345880,Neutral
955511,2017-10-22 18:06:01+00:00,2017-10-22,18,Sunday,IHGService,Support,"@346706 1/2 Hi, Sorry to hear about your dismay. For us to better address and forward the concern to the correct hotel. We need to have https://t.co/2rT0l9N9Cu","@user 1/2 Hi, Sorry to hear about your dismay. For us to better address and forward the concern to the correct hotel. We need to have http",0.46646246,0.50120115,0.03233638,-0.43412608,Neutral
1423899,2017-11-02 10:03:34+00:00,2017-11-02,10,Thursday,SouthwestAir,Support,@450875 (even though you are checked in at the 36 hour mark). (2/2) ^WB,@user (even though you are checked in at the 36 hour mark). (2/2) ^WB,0.00666185,0.93641710,0.05692103,0.05025918,Neutral
262877,2017-10-05 22:38:53+00:00,2017-10-05,22,Thursday,178635,Customer,"@Postmates_Help Of course, that works. Thank you :)","@user Of course, that works. Thank you :)",0.00355764,0.03197731,0.96446502,0.96090738,Positive
28870,2017-11-01 10:56:37+00:00,2017-11-01,10,Wednesday,122360,Customer,@idea_cares Still issue not resolved,@user Still issue not resolved,0.73559266,0.25401968,0.01038766,-0.72520500,Negative
1070403,2017-10-23 17:08:52+00:00,2017-10-23,17,Monday,171765,Customer,"@SpotifyCares Haven't tried. It takes time, need to log in, play something, close browser window, wait a few hours, open web player again.","@user Haven't tried. It takes time, need to log in, play something, close browser window, wait a few hours, open web player again.",0.46792799,0.50326353,0.02880850,-0.43911950,Neutral
1872303,2017-10-20 03:21:39+00:00,2017-10-20,3,Friday,135984,Customer,@Delta Thank you 😃✈️❤️.,@user Thank you 😃✈️❤️.,0.00210853,0.02167553,0.97621596,0.97410743,Positive
1753067,2017-10-17 21:20:56+00:00,2017-10-17,21,Tuesday,AmericanAir,Support,@528073 We're not able to offer a refund for the charge today but the visit at DCA will remain complimentary.,@user We're not able to offer a refund for the charge today but the visit at DCA will remain complimentary.,0.12464769,0.81643116,0.05892117,-0.06572653,Neutral
1539736,2017-11-04 01:21:14+00:00,2017-11-04,1,Saturday,477240,Customer,@115722 Are there outages in Northern Virginia? My Internet is next-to-non-existent.,@user Are there outages in Northern Virginia? My Internet is next-to-non-existent.,0.77641857,0.20735723,0.01622416,-0.76019441,Negative
547750,2017-12-02 17:04:44+00:00,2017-12-02,17,Saturday,AldiUK,Support,"@247435 Hi Nikki. We can confirm this is genuine Aldi appeal. As part of Aldi’s commitment to reducing food waste and supporting our local communities, we are seeking to pair charities with some of our stores in order to receive any remaining food stock this Christmas.","@user Hi Nikki. We can confirm this is genuine Aldi appeal. As part of Aldi’s commitment to reducing food waste and supporting our local communities, we are seeking to pair charities with some of our stores in order to receive any remaining food stock this Christmas.",0.00720352,0.46267629,0.53012019,0.52291667,Positive
621615,2017-11-22 14:45:15+00:00,2017-11-22,14,Wednesday,VirginTrains,Support,"@267525 Which service are you on or looking to take today, Allan? ^MW","@user Which service are you on or looking to take today, Allan? ^MW",0.01306054,0.93492460,0.05201481,0.03895426,Neutral
1179373,2017-10-24 21:44:00+00:00,2017-10-24,21,Tuesday,VerizonSupport,Support,@396822 Is this your home or Cellular connection? ^ACM,@user Is this your home or Cellular connection? ^ACM,0.02146017,0.93472183,0.04381803,0.02235786,Neutral
796953,2017-10-12 14:41:59+00:00,2017-10-12,14,Thursday,Morrisons,Support,@310051 ....let me have your address and More Card number if you have one so I can get this sorted out for you. Thanks Mark,@user ....let me have your address and More Card number if you have one so I can get this sorted out for you. Thanks Mark,0.02369543,0.75915939,0.21714519,0.19344976,Neutral
1522033,2017-10-17 01:07:00+00:00,2017-10-17,1,Tuesday,AppleSupport,Support,@473033 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,@user Let's take a look at this further for you. Reach out to us in DM. http,0.03432401,0.82948661,0.13618940,0.10186539,Neutral
2803201,2017-11-21 21:57:01+00:00,2017-11-21,21,Tuesday,781942,Customer,"@NeweggService I already sent that a while ago, and you offered a terrible solution, and failed to follow up on it. I will send again as though anything with you guys matters. This has been the single worst transaction of my time in business.","@user I already sent that a while ago, and you offered a terrible solution, and failed to follow up on it. I will send again as though anything with you guys matters. This has been the single worst transaction of my time in business.",0.95772368,0.03706635,0.00520996,-0.95251372,Negative
968204,2017-10-14 05:24:08+00:00,2017-10-14,5,Saturday,Ask_Spectrum,Support,"@349827 We'd be happy to look into this for you. Can you please DM the name, phone #, and the full service address on the account? ^LG","@user We'd be happy to look into this for you. Can you please DM the name, phone #, and the full service address on the account? ^LG",0.01382929,0.50311476,0.48305592,0.46922663,Neutral
2627874,2017-11-17 16:50:36+00:00,2017-11-17,16,Friday,Uber_Support,Support,@742209 We hope everyone is ok. Please DM us your email address so we can follow up immediately.,@user We hope everyone is ok. Please DM us your email address so we can follow up immediately.,0.02481844,0.45987234,0.51530927,0.49049084,Positive
1823128,2017-11-21 14:39:38+00:00,2017-11-21,14,Tuesday,241792,Customer,@241793 When will the new accessibility features be reflected in search options? Currently they are not available. We are wheelchair accessible superhosts and our newest listings show up as inaccessible @241793 @106763 @AirbnbHelp @192500 https://t.co/slZjjeh2U7,@user When will the new accessibility features be reflected in search options? Currently they are not available. We are wheelchair accessible superhosts and our newest listings show up as inaccessible @user @user @user @user http,0.65116507,0.33209926,0.01673561,-0.63442945,Negative
1562898,2017-11-04 10:50:53+00:00,2017-11-04,10,Saturday,AmazonHelp,Support,"@165089 What options were provided when you spoke with our customer service team, Steve? We want to help! Please keep us posted! ^SD","@user What options were provided when you spoke with our customer service team, Steve? We want to help! Please keep us posted! ^SD",0.00732499,0.47020125,0.52247375,0.51514877,Positive
1110622,2017-10-14 04:17:31+00:00,2017-10-14,4,Saturday,JetBlue,Support,@382115 We have a limited number of gates that we are allowed to use. It sounds like the aircraft in the gate your flight was going to use is... 1/3,@user We have a limited number of gates that we are allowed to use. It sounds like the aircraft in the gate your flight was going to use is... 1/3,0.16322266,0.80077040,0.03600694,-0.12721572,Neutral
